Date	Netherlands	Greece
7/7/2005	887.79	1193.413
7/8/2005	898.386	1206.688
7/11/2005	899.051	1212.732
7/12/2005	894.302	1210.976
7/13/2005	900.283	1210.448
7/14/2005	904.073	1209.21
7/15/2005	902.047	1210.937
7/18/2005	898.779	1232.722
7/19/2005	902.934	1268.393
7/20/2005	900.366	1256.77
7/21/2005	900.871	1263.586
7/22/2005	898.714	1264.672
7/25/2005	897.461	1267.313
7/26/2005	900.374	1271.229
7/27/2005	900.414	1279.925
7/28/2005	901.617	1276.812
7/29/2005	899.921	1262.934
8/1/2005	900.561	1266.543
8/2/2005	900.951	1272.417
8/3/2005	897.981	1282.968
8/4/2005	894.284	1274.982
8/5/2005	885.784	1268.308
8/8/2005	884.248	1281.384
8/9/2005	893.023	1277.025
8/10/2005	904.329	1285.71
8/11/2005	899.64	1280.928
8/12/2005	889.543	1266.136
8/15/2005	888.572	1266.136
8/16/2005	887.557	1263.731
8/17/2005	885.348	1262.679
8/18/2005	882.757	1271
8/19/2005	888.301	1279.816
8/22/2005	890.718	1274.681
8/23/2005	884.368	1260.581
8/24/2005	880.934	1243.782
8/25/2005	872.188	1239.182
8/26/2005	869.626	1238.528
8/29/2005	871.782	1225.703
8/30/2005	871.448	1234.232
8/31/2005	878.141	1248.128
9/1/2005	877.251	1267.062
9/2/2005	877.488	1268.741
9/5/2005	882.274	1269.285
9/6/2005	889.757	1274.554
9/7/2005	891.497	1274.076
9/8/2005	892.796	1265.564
9/9/2005	894.418	1257.511
9/12/2005	895.93	1248.919
9/13/2005	891.048	1243.031
9/14/2005	892.239	1245.282
9/15/2005	891.856	1251.468
9/16/2005	897.924	1254.87
9/19/2005	897.984	1248.077
9/20/2005	903.555	1243.413
9/21/2005	890.954	1229.891
9/22/2005	882.428	1231.557
9/23/2005	886.48	1243.447
9/26/2005	899.634	1265.055
9/27/2005	896.542	1266.933
9/28/2005	905.186	1274.513
9/29/2005	900.748	1278.5
9/30/2005	906.943	1295.959
10/3/2005	918.657	1303.389
10/4/2005	924.39	1297.605
10/5/2005	917.283	1296.749
10/6/2005	907.103	1283.365
10/7/2005	903.917	1286.43
10/10/2005	902.79	1289.039
10/11/2005	901.496	1296.141
10/12/2005	892.098	1301.802
10/13/2005	887.011	1286.735
10/14/2005	894.872	1278.946
10/17/2005	894.862	1279.49
10/18/2005	894.266	1278.784
10/19/2005	879.428	1253.641
10/20/2005	885.095	1248.774
10/21/2005	879.021	1242.455
10/24/2005	886.606	1248.167
10/25/2005	884.354	1247.754
10/26/2005	887.863	1246.656
10/27/2005	874.66	1251.206
10/28/2005	873.926	1251.206
10/31/2005	893.245	1266.042
11/1/2005	894.911	1275.687
11/2/2005	902.44	1280.083
11/3/2005	907.098	1296.931
11/4/2005	905.266	1304.065
11/7/2005	910.395	1304.629
11/8/2005	914.106	1308.704
11/9/2005	917.073	1309.821
11/10/2005	924.941	1300.822
11/11/2005	936.745	1315.339
11/14/2005	938.574	1324.076
11/15/2005	938.406	1321.419
11/16/2005	933.324	1327.196
11/17/2005	938.22	1347.568
11/18/2005	943.796	1356.264
11/21/2005	945.156	1344.459
11/22/2005	945.708	1351.695
11/23/2005	950.341	1346.271
11/24/2005	946.023	1342.72
11/25/2005	947.851	1340.786
11/28/2005	948.671	1345.528
11/29/2005	954.785	1343.426
11/30/2005	953.368	1318.014
12/1/2005	969.977	1332.387
12/2/2005	976.691	1339.633
12/5/2005	974.266	1345.187
12/6/2005	984.47	1348.265
12/7/2005	982.746	1353.778
12/8/2005	981.923	1344.241
12/9/2005	981.241	1341.936
12/12/2005	986.514	1352.355
12/13/2005	986.861	1349.491
12/14/2005	983.589	1358.438
12/15/2005	989.05	1376.43
12/16/2005	999.175	1388.232
12/19/2005	998.068	1385.155
12/20/2005	997.331	1377.664
12/21/2005	1004.906	1374.557
12/22/2005	1002.908	1361.625
12/23/2005	1005.528	1368.684
12/26/2005	1005.528	1368.684
12/27/2005	1008.914	1390.79
12/28/2005	1005.922	1382.091
12/29/2005	1010.729	1391.031
12/30/2005	1000.568	1393.91
1/2/2006	1009.13	1392.579
1/3/2006	1010.198	1409.415
1/4/2006	1016.849	1427.413
1/5/2006	1012.636	1431.266
1/6/2006	1018.689	1431.266
1/9/2006	1023.488	1446.122
1/10/2006	1012.179	1464.723
1/11/2006	1017.652	1478.516
1/12/2006	1018.867	1478.492
1/13/2006	1003.951	1475.274
1/16/2006	1004.243	1496.95
1/17/2006	995.881	1501.328
1/18/2006	985.966	1480.518
1/19/2006	992.656	1507.175
1/20/2006	980.916	1515.646
1/23/2006	980.385	1500.075
1/24/2006	980.952	1523.344
1/25/2006	993.492	1517.948
1/26/2006	1009.789	1510.214
1/27/2006	1020.897	1496.153
1/30/2006	1021.485	1495.043
1/31/2006	1019.979	1500.832
2/1/2006	1033.351	1508.957
2/2/2006	1024.424	1530.144
2/3/2006	1028.875	1523.704
2/6/2006	1032.435	1543.642
2/7/2006	1036.371	1542.969
2/8/2006	1039.289	1551.693
2/9/2006	1052.351	1573.79
2/10/2006	1049.021	1566.222
2/13/2006	1056.712	1545.646
2/14/2006	1060.266	1533.156
2/15/2006	1060.671	1532.358
2/16/2006	1065.145	1549.973
2/17/2006	1069.233	1555.316
2/20/2006	1071.414	1567.962
2/21/2006	1069.48	1581.346
2/22/2006	1074.976	1601.562
2/23/2006	1072.248	1610.974
2/24/2006	1072.406	1619.081
2/27/2006	1079.534	1605.356
2/28/2006	1059.7	1612.238
3/1/2006	1064.664	1582.12
3/2/2006	1055.507	1551.474
3/3/2006	1050.11	1537.006
3/6/2006	1059.195	1537.006
3/7/2006	1052.856	1501.433
3/8/2006	1041.986	1497.297
3/9/2006	1051.235	1531.449
3/10/2006	1059.714	1536.971
3/13/2006	1066.295	1561.415
3/14/2006	1069.951	1537.852
3/15/2006	1076.114	1539.153
3/16/2006	1075.785	1561.973
3/17/2006	1076.066	1581.812
3/20/2006	1084.649	1588.22
3/21/2006	1088.469	1583.8
3/22/2006	1092.599	1571.925
3/23/2006	1097.753	1570.386
3/24/2006	1097.807	1574.795
3/27/2006	1092.53	1559.67
3/28/2006	1086.219	1540.73
3/29/2006	1087.788	1545.972
3/30/2006	1094.884	1560.144
3/31/2006	1086.976	1560.547
4/3/2006	1092.282	1563.453
4/4/2006	1082.91	1571.808
4/5/2006	1083.259	1576.461
4/6/2006	1085.108	1610.666
4/7/2006	1082.581	1627.388
4/10/2006	1084.017	1626.356
4/11/2006	1064.95	1599.996
4/12/2006	1063.862	1583.755
4/13/2006	1062.071	1579.576
4/14/2006	1062.071	1579.576
4/17/2006	1062.071	1579.576
4/18/2006	1058.173	1580.099
4/19/2006	1075.078	1595.721
4/20/2006	1086.877	1576.662
4/21/2006	1096.323	1576.662
4/24/2006	1088.581	1576.662
4/25/2006	1088.229	1554.593
4/26/2006	1091.14	1571.03
4/27/2006	1087.123	1560.461
4/28/2006	1075.009	1552.193
5/1/2006	1075.01	1552.193
5/2/2006	1073.475	1576.558
5/3/2006	1061.932	1586.514
5/4/2006	1066.879	1599.211
5/5/2006	1080.656	1609.041
5/8/2006	1085.006	1619.018
5/9/2006	1086.157	1613.486
5/10/2006	1077.2	1591.194
5/11/2006	1068.754	1577.804
5/12/2006	1041.458	1558.281
5/15/2006	1030.791	1522.221
5/16/2006	1032.737	1525.82
5/17/2006	1001.072	1497.151
5/18/2006	1000.865	1457.367
5/19/2006	1003.445	1446.581
5/22/2006	978.553	1366.925
5/23/2006	1003.491	1412.132
5/24/2006	994.587	1369.472
5/25/2006	1002.39	1373.324
5/26/2006	1017.317	1417.938
5/29/2006	1017.594	1429.188
5/30/2006	990.799	1389.207
5/31/2006	1004.16	1406.513
6/1/2006	1007.393	1376.4
6/2/2006	1004.366	1383.822
6/5/2006	997.113	1352.447
6/6/2006	977.739	1324.391
6/7/2006	989.025	1324.477
6/8/2006	961.142	1318.167
6/9/2006	975.453	1335.646
6/12/2006	963.739	1335.646
6/13/2006	942.747	1296.352
6/14/2006	945.244	1290.534
6/15/2006	970.09	1359.721
6/16/2006	962.93	1368.907
6/19/2006	971.509	1382.738
6/20/2006	974.405	1364.946
6/21/2006	979.557	1342.04
6/22/2006	985.797	1358.083
6/23/2006	983.394	1363.164
6/26/2006	980.046	1356.183
6/27/2006	968.396	1347.125
6/28/2006	968.433	1331.91
6/29/2006	987.555	1358.261
6/30/2006	1007.47	1406.467
7/3/2006	1013.884	1401.629
7/4/2006	1016.141	1405.742
7/5/2006	1002.518	1378.382
7/6/2006	1011.896	1370.327
7/7/2006	1004.279	1372.171
7/10/2006	1007.621	1381.131
7/11/2006	997.162	1397.251
7/12/2006	1002.957	1409.845
7/13/2006	988.039	1378.667
7/14/2006	972.014	1379.167
7/17/2006	968.892	1334.693
7/18/2006	969.499	1350.24
7/19/2006	997.483	1347.947
7/20/2006	1001.506	1372.713
7/21/2006	994.491	1365.885
7/24/2006	1018.054	1369.645
7/25/2006	1013.296	1390.158
7/26/2006	1016.532	1392.031
7/27/2006	1027.553	1417.639
7/28/2006	1037.861	1414.38
7/31/2006	1034.203	1424.264
8/1/2006	1022.676	1427.961
8/2/2006	1035.747	1437.873
8/3/2006	1024.479	1439.364
8/4/2006	1036.06	1458.602
8/7/2006	1022.591	1471.878
8/8/2006	1020.67	1451.033
8/9/2006	1026.655	1458.668
8/10/2006	1021.333	1442.786
8/11/2006	1021.013	1447.433
8/14/2006	1031.853	1464.784
8/15/2006	1044.482	1464.784
8/16/2006	1050.75	1486.979
8/17/2006	1054.017	1490.638
8/18/2006	1052.925	1498.465
8/21/2006	1047.91	1492.686
8/22/2006	1051.429	1486.937
8/23/2006	1045.205	1484.332
8/24/2006	1053.201	1485.561
8/25/2006	1057.149	1455.133
8/28/2006	1065.283	1440.189
8/29/2006	1067.273	1446.837
8/30/2006	1073.17	1443.838
8/31/2006	1072.602	1466.887
9/1/2006	1077.608	1487.756
9/4/2006	1084.384	1496.532
9/5/2006	1080.084	1497.597
9/6/2006	1068.773	1484.474
9/7/2006	1062.92	1469.115
9/8/2006	1065.76	1478.277
9/11/2006	1064.382	1480.627
9/12/2006	1080.365	1485.056
9/13/2006	1085.487	1486.777
9/14/2006	1086.943	1473.885
9/15/2006	1097.161	1487.67
9/18/2006	1095.875	1477.505
9/19/2006	1084.998	1477.88
9/20/2006	1100.784	1493.3
9/21/2006	1103.53	1504.128
9/22/2006	1092.88	1496.948
9/25/2006	1094.857	1496.558
9/26/2006	1112.286	1497.701
9/27/2006	1114.677	1511.769
9/28/2006	1114.704	1503.094
9/29/2006	1117.673	1491.604
10/2/2006	1114.991	1488.615
10/3/2006	1113.25	1478.975
10/4/2006	1120.803	1497.782
10/5/2006	1124.494	1524.621
10/6/2006	1125.16	1514.53
10/9/2006	1126.99	1510.767
10/10/2006	1132.126	1520.442
10/11/2006	1133.148	1525.929
10/12/2006	1138.748	1554.812
10/13/2006	1137.173	1559.4
10/16/2006	1136.708	1552.635
10/17/2006	1120.641	1541.427
10/18/2006	1127.75	1556.273
10/19/2006	1129.027	1562.118
10/20/2006	1126.378	1578.52
10/23/2006	1134.662	1571.14
10/24/2006	1134.392	1575.221
10/25/2006	1133.436	1575.411
10/26/2006	1129.818	1585.318
10/27/2006	1123.243	1575.459
10/30/2006	1117.285	1576.661
10/31/2006	1113.589	1576
11/1/2006	1113.752	1587.409
11/2/2006	1111.046	1578.862
11/3/2006	1116.792	1595.821
11/6/2006	1132.359	1603.894
11/7/2006	1138.788	1611.602
11/8/2006	1139.3	1602.991
11/9/2006	1130.642	1610.628
11/10/2006	1129.326	1627.869
11/13/2006	1132.497	1625.893
11/14/2006	1131.035	1635.869
11/15/2006	1140.059	1655.333
11/16/2006	1137.193	1656.413
11/17/2006	1131.73	1648.197
11/20/2006	1130.828	1629.512
11/21/2006	1131.925	1645.707
11/22/2006	1128.932	1650.6
11/23/2006	1125.012	1651.279
11/24/2006	1117.806	1644.338
11/27/2006	1100.377	1631.203
11/28/2006	1099.551	1589.871
11/29/2006	1109.165	1615.247
11/30/2006	1099.285	1604.926
12/1/2006	1087.543	1609.281
12/4/2006	1090.79	1596.209
12/5/2006	1098.268	1579.307
12/6/2006	1094.849	1588.95
12/7/2006	1096.219	1602.492
12/8/2006	1095.182	1587.804
12/11/2006	1103.528	1600.093
12/12/2006	1113.038	1603.392
12/13/2006	1128.723	1630.017
12/14/2006	1141.013	1629.247
12/15/2006	1143.552	1645.999
12/18/2006	1142.034	1643.512
12/19/2006	1139.127	1632.807
12/20/2006	1146.529	1641.466
12/21/2006	1144.161	1649.561
12/22/2006	1136.727	1634.714
12/25/2006	1136.727	1634.714
12/26/2006	1136.727	1634.714
12/27/2006	1152.424	1641.59
12/28/2006	1151.049	1642.479
12/29/2006	1147.645	1640.851
1/1/2007	1147.645	1640.851
1/2/2007	1160.817	1670.813
1/3/2007	1161.923	1685.597
1/4/2007	1162.104	1705.567
1/5/2007	1150.676	1717.625
1/8/2007	1147.837	1734.907
1/9/2007	1156.794	1722.931
1/10/2007	1147.89	1690.198
1/11/2007	1165.304	1712.252
1/12/2007	1173.244	1736.09
1/15/2007	1178.289	1741.589
1/16/2007	1178.688	1729.667
1/17/2007	1180.271	1727.197
1/18/2007	1181.213	1748.246
1/19/2007	1184.442	1747.659
1/22/2007	1175.553	1754.934
1/23/2007	1173.57	1740.449
1/24/2007	1182.424	1765.882
1/25/2007	1174.139	1768.073
1/26/2007	1166.881	1764.225
1/29/2007	1168.244	1767.851
1/30/2007	1174.002	1759.093
1/31/2007	1167.695	1768.067
2/1/2007	1179.134	1782.518
2/2/2007	1184.732	1792.627
2/5/2007	1182.905	1803.109
2/6/2007	1186.61	1786.142
2/7/2007	1192.642	1767.443
2/8/2007	1182.2	1760.176
2/9/2007	1189.99	1752.559
2/12/2007	1179.461	1724.827
2/13/2007	1184.657	1743.225
2/14/2007	1188.93	1763.632
2/15/2007	1188.844	1777.688
2/16/2007	1184.907	1768.235
2/19/2007	1193.562	1768.235
2/20/2007	1192.559	1775.838
2/21/2007	1195.696	1756.806
2/22/2007	1196.158	1780.493
2/23/2007	1198.26	1786.882
2/26/2007	1198.766	1777.033
2/27/2007	1169.918	1699.21
2/28/2007	1150.165	1675.125
3/1/2007	1127.837	1624.625
3/2/2007	1132.957	1626.995
3/5/2007	1124.347	1619.341
3/6/2007	1126.713	1639.527
3/7/2007	1135.333	1664.013
3/8/2007	1151.669	1684.84
3/9/2007	1156.792	1695.548
3/12/2007	1159.458	1689.94
3/13/2007	1149.372	1668.055
3/14/2007	1124.487	1631.227
3/15/2007	1152.135	1647.194
3/16/2007	1154.948	1680.278
3/19/2007	1184.321	1693.597
3/20/2007	1202.932	1692.895
3/21/2007	1205.334	1703.337
3/22/2007	1223.338	1730.983
3/23/2007	1233.738	1741.605
3/26/2007	1219.338	1754.202
3/27/2007	1215.301	1718.396
3/28/2007	1208.151	1698.737
3/29/2007	1223.614	1726.925
3/30/2007	1221.022	1716.898
4/2/2007	1225.286	1703.184
4/3/2007	1236.329	1714.574
4/4/2007	1240.637	1737.26
4/5/2007	1244.948	1730.927
4/6/2007	1244.948	1730.927
4/9/2007	1244.948	1730.927
4/10/2007	1258.799	1746.842
4/11/2007	1253.437	1764.23
4/12/2007	1244.469	1757.916
4/13/2007	1255.713	1777.879
4/16/2007	1284.557	1801.919
4/17/2007	1286.384	1793.962
4/18/2007	1284.367	1774.778
4/19/2007	1279.175	1764.389
4/20/2007	1295.522	1787.252
4/23/2007	1292.428	1778.656
4/24/2007	1285.875	1767.059
4/25/2007	1295.701	1785.192
4/26/2007	1293.156	1796.595
4/27/2007	1286.032	1767.266
4/30/2007	1286.177	1737.762
5/1/2007	1286.177	1737.762
5/2/2007	1285.953	1752.069
5/3/2007	1296.135	1748.308
5/4/2007	1301.117	1755.408
5/7/2007	1301.544	1764.862
5/8/2007	1290.041	1732.874
5/9/2007	1285.157	1733.419
5/10/2007	1274.611	1740.031
5/11/2007	1281.173	1734.801
5/14/2007	1276.032	1758.175
5/15/2007	1280.21	1781.601
5/16/2007	1269.83	1788.205
5/17/2007	1273.456	1785.646
5/18/2007	1279.82	1796.207
5/21/2007	1279.521	1801.674
5/22/2007	1286.99	1797.122
5/23/2007	1289.083	1807.831
5/24/2007	1277.229	1813.222
5/25/2007	1280.193	1810.355
5/28/2007	1284.783	1810.355
5/29/2007	1286.029	1819.227
5/30/2007	1282.474	1807.707
5/31/2007	1294.045	1835.437
6/1/2007	1297.498	1830.109
6/4/2007	1298.704	1803.82
6/5/2007	1292.127	1798.039
6/6/2007	1273.322	1788.762
6/7/2007	1266.577	1777.047
6/8/2007	1264.35	1779.927
6/11/2007	1272.05	1782.372
6/12/2007	1265.713	1767.604
6/13/2007	1267.17	1761.165
6/14/2007	1285.707	1773.193
6/15/2007	1303.052	1790.424
6/18/2007	1300.402	1791.817
6/19/2007	1296.762	1774.562
6/20/2007	1299.863	1779.895
6/21/2007	1292.093	1777.354
6/22/2007	1291.216	1766.172
6/25/2007	1286.644	1754.804
6/26/2007	1281.505	1746.714
6/27/2007	1274.184	1730.632
6/28/2007	1284.392	1746.932
6/29/2007	1286.101	1762.278
7/2/2007	1285.749	1761.97
7/3/2007	1295.403	1766.916
7/4/2007	1300.228	1784.354
7/5/2007	1294.225	1795.093
7/6/2007	1298.103	1812.194
7/9/2007	1304.046	1828.044
7/10/2007	1301.99	1804.578
7/11/2007	1299.972	1803.774
7/12/2007	1314.482	1824.646
7/13/2007	1320.708	1855.805
7/16/2007	1331.541	1849.996
7/17/2007	1328.443	1837.013
7/18/2007	1318.148	1845.681
7/19/2007	1329.199	1856.177
7/20/2007	1317.294	1828.765
7/23/2007	1322.602	1840.733
7/24/2007	1307.901	1827.881
7/25/2007	1294.566	1840.935
7/26/2007	1261.506	1810.143
7/27/2007	1247.735	1778.392
7/30/2007	1244.335	1753.51
7/31/2007	1264.102	1779.827
8/1/2007	1234.096	1776.625
8/2/2007	1249.141	1779.554
8/3/2007	1234.918	1757.978
8/6/2007	1225.037	1734.581
8/7/2007	1237.901	1733.233
8/8/2007	1260.837	1758.805
8/9/2007	1229.004	1729.399
8/10/2007	1195.842	1683.498
8/13/2007	1222.14	1699.649
8/14/2007	1212.859	1700.073
8/15/2007	1206.187	1700.073
8/16/2007	1164.276	1634.453
8/17/2007	1191.215	1697.532
8/20/2007	1204.233	1691.411
8/21/2007	1204.55	1689.445
8/22/2007	1224.047	1715.392
8/23/2007	1226.341	1738.955
8/24/2007	1226.192	1736.073
8/27/2007	1228.901	1744.698
8/28/2007	1204.973	1748.06
8/29/2007	1208.468	1747.152
8/30/2007	1223.175	1762.095
8/31/2007	1231.244	1789.783
9/3/2007	1239.177	1784.596
9/4/2007	1247.428	1783.409
9/5/2007	1228.025	1767.673
9/6/2007	1236.393	1770.922
9/7/2007	1216.718	1748.609
9/10/2007	1209.728	1739.683
9/11/2007	1230.413	1755.696
9/12/2007	1236.961	1751.759
9/13/2007	1251.555	1768.234
9/14/2007	1243.415	1775.018
9/17/2007	1234.63	1783.532
9/18/2007	1253.207	1800.334
9/19/2007	1277.226	1817.489
9/20/2007	1271.425	1812.344
9/21/2007	1273.887	1818.476
9/24/2007	1266.896	1826.061
9/25/2007	1257.855	1828.299
9/26/2007	1269.088	1855.842
9/27/2007	1275.523	1853.01
9/28/2007	1275.254	1858.384
10/1/2007	1287.372	1862.422
10/2/2007	1283.516	1859.863
10/3/2007	1282.569	1860.52
10/4/2007	1283.45	1863.623
10/5/2007	1291.884	1887.296
10/8/2007	1293.033	1895.811
10/9/2007	1302.503	1907.956
10/10/2007	1310.369	1901.362
10/11/2007	1312.525	1908.983
10/12/2007	1317.529	1917.962
10/15/2007	1296.028	1914.076
10/16/2007	1289.735	1882.188
10/17/2007	1301.705	1884.316
10/18/2007	1294.71	1860.736
10/19/2007	1293.115	1873.403
10/22/2007	1275.749	1847.173
10/23/2007	1284.119	1886.94
10/24/2007	1270.528	1893.129
10/25/2007	1277.498	1911.445
10/26/2007	1269.969	1924.312
10/29/2007	1275.061	1927.208
10/30/2007	1265.419	1936.211
10/31/2007	1277.07	1940.391
11/1/2007	1272.394	1917.42
11/2/2007	1272.433	1927.329
11/5/2007	1268.556	1913.75
11/6/2007	1267.534	1937.215
11/7/2007	1255.092	1938.04
11/8/2007	1240.334	1902.572
11/9/2007	1217.776	1877.065
11/12/2007	1219.314	1873.638
11/13/2007	1220.807	1872.607
11/14/2007	1229.682	1894.869
11/15/2007	1215.346	1873.041
11/16/2007	1197.906	1867.692
11/19/2007	1177.024	1828.545
11/20/2007	1174.679	1814.425
11/21/2007	1145.189	1759.297
11/22/2007	1147.631	1758.862
11/23/2007	1169.094	1794.872
11/26/2007	1166.079	1792.539
11/27/2007	1172.769	1775.533
11/28/2007	1192.313	1804.021
11/29/2007	1192.256	1815.952
11/30/2007	1209.82	1854.047
12/3/2007	1201.26	1850.704
12/4/2007	1191.435	1825.282
12/5/2007	1210.925	1864.946
12/6/2007	1215.525	1881.09
12/7/2007	1222.139	1887.922
12/10/2007	1231.618	1890.865
12/11/2007	1228.681	1903.028
12/12/2007	1223.399	1916.142
12/13/2007	1205.677	1881.725
12/14/2007	1215.996	1868.68
12/17/2007	1201.304	1822.121
12/18/2007	1198.706	1841.374
12/19/2007	1194.41	1843.894
12/20/2007	1201.653	1867.766
12/21/2007	1214.874	1892.877
12/24/2007	1222.061	1888.084
12/25/2007	1222.061	1888.084
12/26/2007	1222.061	1888.084
12/27/2007	1215.926	1899.697
12/28/2007	1215.612	1903.68
12/31/2007	1216.499	1912.494
1/1/2008	1216.499	1912.494
1/2/2008	1198.932	1918.837
1/3/2008	1190.978	1889.585
1/4/2008	1178.76	1884.652
1/7/2008	1180.62	1886.765
1/8/2008	1176.073	1907.836
1/9/2008	1162.109	1883.565
1/10/2008	1146.312	1849.853
1/11/2008	1139.287	1814.206
1/14/2008	1145.805	1809.452
1/15/2008	1111.831	1726.13
1/16/2008	1096.603	1676.259
1/17/2008	1098.875	1686.701
1/18/2008	1073.168	1712.27
1/21/2008	1009.896	1618.375
1/22/2008	1034.104	1602.827
1/23/2008	1003.742	1539.654
1/24/2008	1065.206	1666.088
1/25/2008	1052.404	1698.439
1/28/2008	1051.948	1669.224
1/29/2008	1070.243	1689.933
1/30/2008	1062.863	1673.686
1/31/2008	1059.093	1623.241
2/1/2008	1081.991	1655.344
2/4/2008	1081.956	1680.398
2/5/2008	1046.334	1638.99
2/6/2008	1060.24	1627.656
2/7/2008	1039.876	1635.444
2/8/2008	1037.734	1610.275
2/11/2008	1026.002	1586.391
2/12/2008	1052.684	1609.414
2/13/2008	1058.196	1608.971
2/14/2008	1052.013	1630.614
2/15/2008	1036.262	1584.855
2/18/2008	1061.168	1584.853
2/19/2008	1071.277	1592.246
2/20/2008	1060.991	1568.821
2/21/2008	1071.295	1594.044
2/22/2008	1066.445	1596.054
2/25/2008	1085.619	1607.194
2/26/2008	1097.78	1606.242
2/27/2008	1094.377	1583.72
2/28/2008	1071.103	1550.319
2/29/2008	1057.195	1512.942
3/3/2008	1042.787	1486.408
3/4/2008	1032.583	1486.408
3/5/2008	1051.784	1486.408
3/6/2008	1036.113	1464.361
3/7/2008	1032.545	1442.916
3/10/2008	1020.432	1442.916
3/11/2008	1033.033	1465.049
3/12/2008	1042.035	1492.243
3/13/2008	1031.419	1429.534
3/14/2008	1021.85	1440.158
3/17/2008	983.197	1380.691
3/18/2008	1010.307	1424.021
3/19/2008	1010.249	1414.741
3/20/2008	1018.757	1392.431
3/21/2008	1018.757	1392.431
3/24/2008	1018.757	1392.431
3/25/2008	1041.27	1392.431
3/26/2008	1040.281	1410.16
3/27/2008	1051.218	1454.081
3/28/2008	1045.646	1482.309
3/31/2008	1044.805	1485.384
4/1/2008	1076.432	1511.316
4/2/2008	1087.391	1559.557
4/3/2008	1078.264	1531.245
4/4/2008	1091.062	1536.097
4/7/2008	1096.469	1557.085
4/8/2008	1091.824	1523.717
4/9/2008	1079.872	1541.768
4/10/2008	1076.972	1510.629
4/11/2008	1063.266	1484.23
4/14/2008	1057.643	1459.891
4/15/2008	1061.474	1462.096
4/16/2008	1083.013	1461.002
4/17/2008	1078.876	1465.248
4/18/2008	1109.616	1515.233
4/21/2008	1094.61	1485.916
4/22/2008	1081.149	1500.03
4/23/2008	1085.337	1501.692
4/24/2008	1076.216	1508.213
4/25/2008	1080.228	1508.213
4/28/2008	1087.995	1508.213
4/29/2008	1077.744	1529.65
4/30/2008	1090.861	1571.051
5/1/2008	1090.861	1571.051
5/2/2008	1109.601	1615.615
5/5/2008	1105.775	1602.26
5/6/2008	1096.247	1584.024
5/7/2008	1104.769	1594.798
5/8/2008	1102.01	1594.175
5/9/2008	1094.551	1565.222
5/12/2008	1096.296	1561.218
5/13/2008	1091.885	1588.822
5/14/2008	1105.646	1591.069
5/15/2008	1110.567	1589.512
5/16/2008	1108.271	1577.097
5/19/2008	1113.185	1589.356
5/20/2008	1095.186	1555.133
5/21/2008	1086.481	1545.632
5/22/2008	1083.747	1517.347
5/23/2008	1070.422	1509.907
5/26/2008	1066.278	1490.315
5/27/2008	1064.192	1489.461
5/28/2008	1079.968	1532.187
5/29/2008	1081.441	1533.328
5/30/2008	1093.218	1567.798
6/2/2008	1080.21	1555.257
6/3/2008	1088.127	1559.223
6/4/2008	1082.109	1533.831
6/5/2008	1085.152	1532.422
6/6/2008	1050.294	1525.238
6/9/2008	1041.007	1484.417
6/10/2008	1038.737	1456.31
6/11/2008	1022.942	1441.728
6/12/2008	1036.985	1422.126
6/13/2008	1036.411	1383.934
6/16/2008	1031.57	1383.934
6/17/2008	1030.045	1365.81
6/18/2008	1009.968	1355.052
6/19/2008	987.845	1346.864
6/20/2008	966.958	1334.857
6/23/2008	963.191	1294.542
6/24/2008	961.058	1276.991
6/25/2008	973.011	1318.621
6/26/2008	946.681	1286.187
6/27/2008	936.767	1263.597
6/30/2008	939.781	1274.142
7/1/2008	921.686	1211.914
7/2/2008	917.577	1170.08
7/3/2008	926.734	1219.803
7/4/2008	915.782	1222.617
7/7/2008	925.891	1242.677
7/8/2008	912.525	1221.125
7/9/2008	929.794	1274.595
7/10/2008	903.561	1257.383
7/11/2008	873.752	1222.107
7/14/2008	887.595	1237.048
7/15/2008	867.035	1175.913
7/16/2008	878.373	1168.642
7/17/2008	905.412	1254.709
7/18/2008	919.674	1294.341
7/21/2008	930.996	1304.605
7/22/2008	928.718	1272.608
7/23/2008	944.589	1334.271
7/24/2008	924.561	1345.56
7/25/2008	920.656	1297.283
7/28/2008	908.872	1300.095
7/29/2008	910.979	1282.471
7/30/2008	921.456	1285.526
7/31/2008	910.404	1289.476
8/1/2008	900.816	1282.486
8/4/2008	906.819	1279.732
8/5/2008	945.045	1314.718
8/6/2008	963.031	1309.19
8/7/2008	948.764	1297.955
8/8/2008	969.132	1256.645
8/11/2008	980.148	1259.228
8/12/2008	985.762	1273.864
8/13/2008	975.379	1246.841
8/14/2008	963.604	1250.298
8/15/2008	976.038	1250.298
8/18/2008	973.737	1271.097
8/19/2008	944.186	1257.987
8/20/2008	947.262	1249.65
8/21/2008	935.344	1227.779
8/22/2008	958.852	1236.556
8/25/2008	950.678	1241.817
8/26/2008	950.498	1223.254
8/27/2008	953.332	1216.901
8/28/2008	967.108	1233.605
8/29/2008	967.296	1253.446
9/1/2008	972.679	1241.882
9/2/2008	993.648	1278.797
9/3/2008	975.865	1258.982
9/4/2008	962.267	1223.772
9/5/2008	953.141	1195.698
9/8/2008	972.734	1263.239
9/9/2008	975.354	1265.337
9/10/2008	969.426	1234.891
9/11/2008	960.534	1196.453
9/12/2008	971.77	1191.666
9/15/2008	940.52	1144.23
9/16/2008	916.415	1116.462
9/17/2008	884.854	1127.348
9/18/2008	873.302	1122.552
